row_type,slice_parameter,slice_value,parameter_id,t_lead,delta_T_thr,G_ext,Q_ratio,tau,observed_score,gp_mean,gp_ci_low,gp_ci_high,is_best_observed,note
gp_slice,t_lead,98.00,gp_slice_t_lead_129,98,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,99.00,gp_slice_t_lead_130,99,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,100.00,gp_slice_t_lead_131,100,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,101.00,gp_slice_t_lead_132,101,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,101.00,gp_slice_t_lead_133,101,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,102.00,gp_slice_t_lead_134,102,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,103.00,gp_slice_t_lead_135,103,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,104.00,gp_slice_t_lead_136,104,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,104.00,gp_slice_t_lead_137,104,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,105.00,gp_slice_t_lead_138,105,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,106.00,gp_slice_t_lead_139,106,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,107.00,gp_slice_t_lead_140,107,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,107.00,gp_slice_t_lead_141,107,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,108.00,gp_slice_t_lead_142,108,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,109.00,gp_slice_t_lead_143,109,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,110.00,gp_slice_t_lead_144,110,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,110.00,gp_slice_t_lead_145,110,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,111.00,gp_slice_t_lead_146,111,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,112.00,gp_slice_t_lead_147,112,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,113.00,gp_slice_t_lead_148,113,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,114.00,gp_slice_t_lead_149,114,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,114.00,gp_slice_t_lead_150,114,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,115.00,gp_slice_t_lead_151,115,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
