row_type,slice_parameter,slice_value,parameter_id,t_lead,delta_T_thr,G_ext,Q_ratio,tau,observed_score,gp_mean,gp_ci_low,gp_ci_high,is_best_observed,note
gp_slice,t_lead,56.00,gp_slice_t_lead_080,56,212,40,0.62,0.9,,65.39,65.34,65.44,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,56.00,gp_slice_t_lead_081,56,212,40,0.62,0.9,,65.39,65.34,65.44,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,57.00,gp_slice_t_lead_082,57,212,40,0.62,0.9,,65.40,65.35,65.45,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,58.00,gp_slice_t_lead_083,58,212,40,0.62,0.9,,65.40,65.35,65.46,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,58.00,gp_slice_t_lead_084,58,212,40,0.62,0.9,,65.40,65.35,65.46,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,59.00,gp_slice_t_lead_085,59,212,40,0.62,0.9,,65.40,65.34,65.46,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,60.00,gp_slice_t_lead_086,60,212,40,0.62,0.9,,65.40,65.33,65.46,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,61.00,gp_slice_t_lead_087,61,212,40,0.62,0.9,,65.39,65.32,65.45,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,61.00,gp_slice_t_lead_088,61,212,40,0.62,0.9,,65.39,65.32,65.45,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,62.00,gp_slice_t_lead_089,62,212,40,0.62,0.9,,65.38,65.31,65.45,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,63.00,gp_slice_t_lead_090,63,212,40,0.62,0.9,,65.37,65.30,65.44,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,63.00,gp_slice_t_lead_091,63,212,40,0.62,0.9,,65.37,65.30,65.44,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,64.00,gp_slice_t_lead_092,64,212,40,0.62,0.9,,65.36,65.29,65.43,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,65.00,gp_slice_t_lead_093,65,212,40,0.62,0.9,,65.35,65.28,65.42,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,66.00,gp_slice_t_lead_094,66,212,40,0.62,0.9,,65.34,65.27,65.41,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,66.00,gp_slice_t_lead_095,66,212,40,0.62,0.9,,65.34,65.27,65.41,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,67.00,gp_slice_t_lead_096,67,212,40,0.62,0.9,,65.33,65.26,65.40,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,68.00,gp_slice_t_lead_097,68,212,40,0.62,0.9,,65.32,65.25,65.39,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,68.00,gp_slice_t_lead_098,68,212,40,0.62,0.9,,65.32,65.25,65.39,False,GP estimate only; objective was not re-evaluated on this slice.
