segment_id,direction,edge_id,edge_order,axis_position,matched_length_m,segment_length_m,match_ratio,current_lanes,target_lanes,lane_delta,repair_target,repair_reason
S19,upbound,333557072#2,3,0.101288,86.213793,277.8,0.310345,3,3,0,False,excluded_low_overlap
S19,upbound,333557072#3,4,0.343601,105.372414,277.8,0.37931,3,3,0,True,dominant_mainline_overlap_lane_repair
S19,upbound,333557072#5,5,0.748516,114.951724,277.8,0.413793,3,3,0,True,dominant_mainline_overlap_lane_repair
S19,upbound,619147738#0,6,1.0,38.317241,277.8,0.137931,3,3,0,False,excluded_low_overlap
S19,downbound,619147740,1,0.0,57.475862,277.8,0.206897,3,3,0,False,excluded_low_overlap
S19,downbound,619147739#0,2,0.249328,143.689655,277.8,0.517241,3,3,0,True,dominant_mainline_overlap_lane_repair
S19,downbound,619147739#1,3,0.484206,76.634483,277.8,0.275862,3,3,0,False,excluded_low_overlap
S19,downbound,619147739#2,4,0.561283,95.793103,277.8,0.344828,3,3,0,False,excluded_low_overlap
S19,downbound,619147739#3,5,0.82909,124.531034,277.8,0.448276,3,3,0,True,dominant_mainline_overlap_lane_repair
S19,downbound,619147739#4,6,0.976465,57.475862,277.8,0.206897,3,3,0,False,excluded_low_overlap
S19,downbound,619147739#5,7,1.0,19.158621,277.8,0.068966,3,3,0,False,excluded_low_overlap
S20,upbound,619147738#0,1,1.0,17.2,17.2,1.0,3,3,0,True,dominant_mainline_overlap_lane_repair
S20,downbound,619147740,1,0.285024,17.2,17.2,1.0,3,3,0,True,dominant_mainline_overlap_lane_repair
S20,downbound,619147739#0,2,1.0,5.733333,17.2,0.333333,3,3,0,False,excluded_low_overlap
S21,upbound,619147738#0,1,0.377848,49.26,82.1,0.6,3,3,0,True,dominant_mainline_overlap_lane_repair
S21,downbound,1206223946#0,1,0.17162,41.05,82.1,0.5,2,2,0,True,dominant_mainline_overlap_lane_repair
S21,downbound,219696191#1,2,0.239324,65.68,82.1,0.8,2,2,0,True,dominant_mainline_overlap_lane_repair
S21,downbound,1206223946#1,3,0.327205,65.68,82.1,0.8,2,2,0,True,dominant_mainline_overlap_lane_repair
S21,downbound,619147740,4,1.0,57.47,82.1,0.7,3,2,-1,True,dominant_mainline_overlap_lane_repair
S22,upbound,37402371,1,0.0,8.585714,120.2,0.071429,3,3,0,False,excluded_low_overlap
S22,upbound,585341906#0,2,0.0,34.342857,120.2,0.285714,3,3,0,False,excluded_low_overlap
S22,upbound,585341907#0,3,0.0,34.342857,120.2,0.285714,3,3,0,False,excluded_low_overlap
S22,upbound,585341906#2,4,0.135742,60.1,120.2,0.5,3,3,0,True,dominant_mainline_overlap_lane_repair
S22,upbound,585341907#2,5,0.216332,68.685714,120.2,0.571429,3,3,0,True,dominant_mainline_overlap_lane_repair
S22,upbound,1206223947,6,0.439722,68.685714,120.2,0.571429,3,3,0,True,dominant_mainline_overlap_lane_repair
S22,upbound,619147738#1,7,0.473587,34.342857,120.2,0.285714,3,3,0,False,excluded_low_overlap
S22,upbound,1206223945,8,0.549998,94.442857,120.2,0.785714,3,3,0,True,dominant_mainline_overlap_lane_repair
S22,upbound,1206223939,9,0.720167,51.514286,120.2,0.428571,3,3,0,True,dominant_mainline_overlap_lane_repair
S22,upbound,615671503,10,0.768125,25.757143,120.2,0.214286,3,3,0,False,excluded_low_overlap
S22,upbound,615671502,11,0.955759,42.928571,120.2,0.357143,3,3,0,True,dominant_mainline_overlap_lane_repair
S22,upbound,183272654,12,1.0,25.757143,120.2,0.214286,3,3,0,False,excluded_low_overlap
S22,downbound,585341903#0,1,0.0,8.585714,120.2,0.071429,2,2,0,False,excluded_low_overlap
S22,downbound,585341903#1,2,0.0,42.928571,120.2,0.357143,2,2,0,True,dominant_mainline_overlap_lane_repair
S22,downbound,585341908#0,3,0.0,34.342857,120.2,0.285714,2,2,0,False,excluded_low_overlap
S22,downbound,585341908#1,4,0.0,34.342857,120.2,0.285714,2,2,0,False,excluded_low_overlap
S22,downbound,1206223943,5,0.066547,42.928571,120.2,0.357143,2,2,0,True,dominant_mainline_overlap_lane_repair
S22,downbound,477063271,6,0.667123,68.685714,120.2,0.571429,2,2,0,True,dominant_mainline_overlap_lane_repair
S22,downbound,1206223946#0,7,0.842443,51.514286,120.2,0.428571,2,2,0,True,dominant_mainline_overlap_lane_repair
S22,downbound,1206223946#1,8,0.938001,42.928571,120.2,0.357143,2,2,0,True,dominant_mainline_overlap_lane_repair
